trackID, danceability, energy, loudness, speechiness, acousticness, instrumentalness, liveness, valence
0THbsvMRmCHpFT3YLX301c, 0.658, 0.296, 0.9917437064064135, 0.0293, 0.872, 0, 0.114, 0.311
7xqANDRz8JFxkwfY65WISy, 0.287, 0.498, 0.9938408364943704, 0.177, 0.581, 7.56e-05, 0.322, 0.0634
39IFzRUWJACL8YZ8t58bOc, 0.517, 0.774, 0.9942505339110964, 0.323, 0.242, 2.56e-05, 0.225, 0.817
0VB1kVX9953Ry1eDJfrion, 0.352, 0.824, 0.9943012322536343, 0.0496, 0.0733, 5.49e-05, 0.453, 0.821
6fGqxkBPqoIq4SQ3mtbHMI, 0.331, 0.144, 0.9875035436771209, 0.0324, 0.993, 0.914, 0.104, 0.0394
5ygk8Hkp4WCCk7GXWEUP9V, 0.396, 0.415, 0.9920711902946996, 0.0599, 0.0362, 0.02, 0.0913, 0.263
6PxeZNYpdVcUVvW0W9bNPd, 0.698, 0.658, 0.9935592551594634, 0.0767, 0.39, 0.00232, 0.103, 0.827
3X0Tof7fViQGV95EKIY5x1, 0.715, 0.66, 0.9961092447665771, 0.0663, 0.124, 0, 0.192, 0.519
1rtvawGQjviuRFGYQTxPjN, 0.208, 0.149, 0.9889135056898668, 0.03, 0.971, 0.0392, 0.135, 0.085
1QS2ZPuhWbOM1RJNssupcv, 0.296, 0.499, 0.9929193598631055, 0.0641, 0.273, 0.0046, 0.141, 0.467
4sEH3mM8kkKaE5g9V2QZoU, 0.513, 0.884, 0.9961174661194213, 0.0312, 0.00161, 0.000208, 0.145, 0.452
1ZZCkUToFBOEwjssB1hzU4, 0.71, 0.553, 0.9919910321044705, 0.138, 0.208, 0.000994, 0.0905, 0.646
1ps5sx71OhHiBVmGiKQSne, 0.299, 0.114, 0.9823090189051872, 0.042, 0.687, 0.859, 0.0764, 0.131
5A4P0HXluOB7NeEhzMzCKG, 0.464, 0.415, 0.9932002560852755, 0.0316, 0.0888, 0.511, 0.139, 0.0558
1Mkt1BqBK9D02g1iMmRkqq, 0.443, 0.745, 0.9922383578025274, 0.168, 0.211, 0.000306, 0.335, 0.29
564oa00vY05d1uYnTEAAmE, 0.885, 0.595, 0.9952357260269025, 0.286, 0.656, 4.42e-06, 0.105, 0.754
6kWxIqQDsKFYCJGbU4AjCX, 0.467, 0.608, 0.9936188599675825, 0.0707, 0.0909, 8.83e-05, 0.125, 0.108
4A1Egs5QQCHGClMB53HLGW, 0.805, 0.62, 0.9951370697927744, 0.295, 0.0862, 0.00045, 0.701, 0.653
0l2k4tdemioYYKIDtEv21c, 0.596, 0.688, 0.9926042080040854, 0.0418, 0.458, 0.807, 0.0701, 0.718
1EVNonxYblRjEkhecLhd3W, 0.586, 0.27, 0.9899733750940056, 0.0363, 0.0117, 0.757, 0.0943, 0.227
4mdyVTV7Tr5YDFnD2kvSM4, 0.579, 0.554, 0.9941443414368615, 0.0587, 0.0175, 0.0221, 0.101, 0.838
17Nowmq4iF2rkbd1rAe1Vt, 0.407, 0.519, 0.9945622602064313, 0.0336, 0.11, 0.889, 0.409, 0.342
5sF13EvLGv5qHFiMuGnMTF, 0.685, 0.593, 0.9935606253849374, 0.0633, 0.51, 1.87e-06, 0.159, 0.362
3lW0Otqzm4vCc4DF0OPi34, 0.566, 0.613, 0.9920629689418555, 0.0904, 0.716, 0.8, 0.0848, 0.218
53tKpMeDRvMq4xKvQzc6Ih, 0.644, 0.435, 0.9922404131407385, 0.0506, 0.9, 0.0112, 0.094, 0.214
3IguXbB3fBcTrFKgMB75x7, 0.144, 0.0295, 0.9756990512186116, 0.0336, 0.746, 0.931, 0.112, 0.0969
4zwHUFfiBp8qLlSfh4POmu, 0.797, 0.67, 0.9947362788416294, 0.167, 0.775, 0.913, 0.124, 0.748
4no0eHn4fEB7tN1yZSXMma, 0.847, 0.742, 0.9952165428702664, 0.247, 0.397, 0, 0.135, 0.56
65N9abRNej5yT3nuE2jEcE, 0.339, 0.197, 0.9894465233992528, 0.0362, 0.852, 0.015, 0.111, 0.0385
5r7WJ6kqPBcYWl9nNxdfBY, 0.641, 0.667, 0.9934078452445865, 0.038, 0.744, 0.946, 0.263, 0.643
7xIBKYHW0iZJfb6eKWLaLd, 0.672, 0.59, 0.9907557738396597, 0.255, 0.459, 0.00269, 0.117, 0.496
2UsREIjT72ZEZnhdvpyg7R, 0.529, 0.644, 0.9939367522775503, 0.069, 0.18, 0.188, 0.493, 0.0682
0JuSzMSHwpTlbfKlF4uQi6, 0.541, 0.208, 0.9866704465889289, 0.368, 0.908, 0, 0.163, 0.65
1K0AENxzuLi4M420wUlvPT, 0.385, 0.468, 0.9924260786924656, 0.0251, 0.291, 0.0293, 0.0892, 0.248
3NuN59jpH3B5cNa2M4r7XG, 0.604, 0.933, 0.9969163075707632, 0.214, 0.0137, 0, 0.37, 0.28
6V81K1OcvYgHEnCA6A2Qx9, 0.728, 0.727, 0.9965388104526762, 0.206, 0.0128, 0, 0.0882, 0.89
48EjSdYh8wz2gBxxqzrsLe, 0.719, 0.615, 0.9949034463494574, 0.045, 0.408, 0.000147, 0.235, 0.465
0725YWm6Z0TpZ6wrNk64Eb, 0.739, 0.419, 0.9933489255492044, 0.0854, 0.219, 0, 0.196, 0.58
7wUcIMllnoJkzrmQJraO7k, 0.725, 0.5, 0.9921554591613505, 0.0311, 0.441, 0.0158, 0.151, 0.724
6ySNlGhstrI7kXAucqxqf0, 0.57, 0.444, 0.9938812581458534, 0.0649, 0.401, 4e-06, 0.14, 0.315
6p8eEdiZLKJH8tcjGZuNTK, 0.447, 0.72, 0.9962860038527234, 0.0332, 0.0416, 0.000297, 0.614, 0.362
0S2BFjN8VGhphC9y2IbMwL, 0.702, 0.712, 0.9927124558165314, 0.0346, 0.0131, 0.74, 0.0548, 0.326
3Uz3K1Ctq6MOIDqRddKHXo, 0.376, 0.277, 0.986463542542355, 0.0357, 0.133, 0, 0.0643, 0.309
6P9uVc2SxCOAiextf4udxk, 0.706, 0.691, 0.9949801789760013, 0.0338, 0.546, 1.3e-06, 0.366, 0.597
2QCC3NcTehTdnVAIIsh4CH, 0.41, 0.121, 0.9883941902352208, 0.0575, 0.971, 0.0132, 0.148, 0.177
472BYaDFrTfsnMZ1JM0W7Q, 0.834, 0.401, 0.9916525864123926, 0.0569, 0.0236, 4.04e-06, 0.114, 0.318
4q3KkucNQOahEc2e8ZzxWL, 0.614, 0.478, 0.9939895059582994, 0.0289, 0.134, 4.52e-06, 0.254, 0.384
7DdQQQFP5s3WwR3CAJOZ9U, 0.334, 0.912, 0.9946198096763395, 0.071, 0.036, 8.11e-05, 0.653, 0.666
0QkIWTxOYYK4pHgOKYmPhY, 0.686, 0.437, 0.9921164077353416, 0.0984, 0.601, 2.82e-05, 0.153, 0.579
2maEFaoAyNjQVv14Hm4esN, 0.691, 0.74, 0.9949637362703133, 0.298, 0.0887, 0, 0.149, 0.41
6xxG3HbexOhJKyiLmtUPhT, 0.633, 0.684, 0.9960393632674033, 0.591, 0.314, 8.95e-05, 0.112, 0.725
2Ec33AVlkTTq8BHFgBTdQs, 0.881, 0.457, 0.9933831811860545, 0.156, 0.0327, 0, 0.231, 0.296
7uQ8L9eoeKJPXWG9kG7gFX, 0.592, 0.51, 0.9940134849040945, 0.49, 0.2, 4.95e-06, 0.201, 0.564
0JcjupySdUvwYNV7DDkbwU, 0.761, 0.252, 0.9910442063019367, 0.0452, 0.705, 0.926, 0.199, 0.44
3u0kNxqOOC8SdoODpkmoZO, 0.608, 0.295, 0.9916340883684935, 0.194, 0.468, 0.278, 0.324, 0.147
2JdllRPH6a8NCpt2bpxpns, 0.519, 0.379, 0.9891512398096056, 0.0353, 0.407, 0.288, 0.161, 0.598
3mUmAz8WCJXg3XjHfzcqLv, 0.646, 0.479, 0.9940073188894614, 0.0872, 0.0206, 0, 0.274, 0.253
5PCJLNplgCHgGWE1Ll7qEe, 0.428, 0.862, 0.9945341705842143, 0.0715, 0.000545, 2.31e-05, 0.254, 0.551
3h5zb0meQVdy2PZ186GRqI, 0.43, 0.0829, 0.9836950019721381, 0.0405, 0.923, 0, 0.111, 0.389
51H50p8CKpFxwmtUwOP8Rp, 0.657, 0.595, 0.9941141964764334, 0.0388, 0.376, 0.00108, 0.0464, 0.729
77Ozvyd5Hb2JelgPAefv5I, 0.638, 0.305, 0.9927432858896965, 0.0406, 0.628, 0, 0.237, 0.374
3dY5LWWS0gqGPB81JY2fRh, 0.68, 0.674, 0.9931413363898934, 0.0352, 0.886, 0.834, 0.632, 0.818
4PINSJIlBWsnVeveicq1S8, 0.609, 0.295, 0.9887641511132008, 0.0328, 0.176, 1.86e-06, 0.0859, 0.279
3RE93xPC29qZqbubAUeXTt, 0.843, 0.375, 0.9923815463645604, 0.381, 0.145, 0.00461, 0.167, 0.557
4O9t8Qq941SAzdGlex4noA, 0.789, 0.71, 0.9946629717787704, 0.131, 0.0555, 0.843, 0.0601, 0.6
1SaDlDC8E6fMDqcaQF2rqN, 0.441, 0.33, 0.9915183043159405, 0.038, 0.298, 0.0153, 0.276, 0.447
0sB95316MVikK4D0BfnirE, 0.39, 0.436, 0.9896753510534106, 0.0396, 0.486, 0, 0.352, 0.525
14A0WC84bwDdJsDsy0liBg, 0.448, 0.607, 0.9944971744964163, 0.0588, 0.376, 0.0223, 0.658, 0.703
0e7ipj03S05BNilyu5bRzt, 0.585, 0.52, 0.9947910878605892, 0.0712, 0.124, 7.01e-05, 0.131, 0.129
3zAjkGy22FCXrCqSosQYkk, 0.414, 0.419, 0.9845650951481281, 0.037, 0.894, 4.88e-05, 0.514, 0.96
4KJzJxpqE5aR4zj8LiH652, 0.752, 0.824, 0.9925171986864866, 0.0447, 0.128, 0.0103, 0.306, 0.961
0AgghN0YfYSZRilCXOb3do, 0.59, 0.521, 0.9915484492763686, 0.0291, 0.0782, 0.269, 0.162, 0.193
4l38jp3bDPcI5avo9ov482, 0.429, 0.535, 0.9907879741382987, 0.0373, 0.588, 0, 0.139, 0.261
16x9bQHw8TBNaGDyULvwad, 0.356, 0.143, 0.9886168518747458, 0.0388, 0.976, 1.89e-05, 0.111, 0.334
4iYy9eFrSoInDBjBs3EYm3, 0.63, 0.435, 0.9916231265647016, 0.253, 0.909, 0.00674, 0.274, 0.3
2zLIjfjQ8kMy7WSSLmF0I2, 0.67, 0.279, 0.9883147171577288, 0.0289, 0.793, 0.00879, 0.109, 0.552
3P4BLYkv74TfpBFsaY2IgU, 0.434, 0.658, 0.9946163841126544, 0.0523, 0.758, 0.00371, 0.344, 0.596
4cYZm5ecK9bOtBr90P26xj, 0.664, 0.582, 0.9948760418399772, 0.182, 0.109, 0.0178, 0.0727, 0.882
2oT0kNNDv94u44BC2NB97z, 0.881, 0.596, 0.9921951957000966, 0.201, 0.111, 0.518, 0.111, 0.583
6rEkaGgEj1HLWZ9mjcZDjP, 0.786, 0.659, 0.9915539301782645, 0.034, 0.644, 0.0442, 0.104, 0.311
7Cuk8jsPPoNYQWXK9XRFvG, 0.694, 0.831, 0.9940018379875655, 0.0301, 0.165, 0.000892, 0.25, 0.98
2WY2MDJc6WwYa8hLx1ikeI, 0.597, 0.796, 0.9943238409739554, 0.0567, 0.622, 0.0413, 0.116, 0.184
47sJT6OWKqS7tJlYMX19QP, 0.487, 0.653, 0.9914073160525465, 0.309, 0.171, 1.78e-05, 0.118, 0.354
3YRV2UJyoJRDMbEwJFQ81l, 0.596, 0.599, 0.9911997268932355, 0.0563, 0.743, 2.03e-05, 0.2, 0.747
6gU7ohksNd6LsEJMWfDRhp, 0.499, 0.706, 0.9939696376889264, 0.0302, 0.0747, 0.00289, 0.0753, 0.483
4mQmmJACI1I68bRBjo2nSS, 0.594, 0.493, 0.9951021290431874, 0.0565, 0.284, 0, 0.0976, 0.46
5MUxrNd7Gr2HksLcAlB0IO, 0.777, 0.73, 0.9946622866660333, 0.328, 0.065, 0, 0.113, 0.738
0WQiDwKJclirSYG9v5tayI, 0.523, 0.769, 0.9949836045396864, 0.0269, 0.04, 0, 0.136, 0.876
73didTnImzsRXLA11T3eHf, 0.586, 0.567, 0.9916073689717506, 0.0481, 0.33, 0.00363, 0.0682, 0.806
19HrCVM94TT07X70j9ajQ8, 0.578, 0.241, 0.9893581438561797, 0.037, 0.74, 0, 0.335, 0.276
3DbH7KCfSyy2QCzMmDf40F, 0.569, 0.237, 0.9908695025540016, 0.0394, 0.834, 0.000108, 0.329, 0.112
47o0JpUemOGkFRY3gEUwxA, 0.664, 0.548, 0.9937593080786675, 0.0461, 0.179, 0.00406, 0.208, 0.206
6CES1554HcWMIVroJfmmBm, 0.542, 0.906, 0.9961085596538403, 0.0491, 0.021, 0.00043, 0.377, 0.515
2FS5doYBRGS5rsOGo5F9XS, 0.379, 0.467, 0.9948116412426993, 0.0324, 0.103, 0.133, 0.133, 0.132
02mLZ4roBiXLsFGdt6KhNu, 0.513, 0.683, 0.9915861304769036, 0.0344, 0.00121, 0.0201, 0.25, 0.644
5LIwaG8Wl9LfExcmiRQm7J, 0.788, 0.258, 0.9909393840531756, 0.104, 0.171, 0.00721, 0.326, 0.335
4YH700BzqKrMQKzp3oy814, 0.436, 0.204, 0.9877138732873798, 0.0295, 0.0871, 0.00335, 0.18, 0.228
2WcPWXOjoDKDVouyyWV8Eq, 0.718, 0.396, 0.9904043110055787, 0.0357, 0.148, 1.08e-05, 0.176, 0.338
7KJl7pAMY7GuSIkNFlXDEZ, 0.586, 0.22, 0.985117981126887, 0.0367, 0.905, 0.000109, 0.0868, 0.595
4aZbqw0W28qT7iLHM5qGvq, 0.756, 0.369, 0.9946040520833883, 0.225, 0.116, 5.33e-05, 0.108, 0.553
6z7dE138xlbpD46omq4gv4, 0.52, 0.495, 0.9907413864721827, 0.0547, 0.838, 0.0328, 0.085, 0.142
3LtHOv0fWoDUzivtxb0Nl4, 0.352, 0.871, 0.9924781472604775, 0.465, 0.579, 0, 0.265, 0.628
1PAiBQ0Cri2isLR9JblA0Q, 0.591, 0.365, 0.9898870508891436, 0.026, 0.0308, 0, 0.107, 0.695
6CkYn4ygBqKCAziK6FC4gn, 0.725, 0.629, 0.9947417597435253, 0.0461, 0.172, 0.0186, 0.347, 0.499
2MAaiV0bbeq4FpSwPe2rR8, 0.773, 0.581, 0.9931947751833795, 0.432, 0.0352, 0, 0.485, 0.711
53KFMdxzi8IJDewiql1Qo3, 0.863, 0.576, 0.9950959630285543, 0.0567, 0.406, 0.00824, 0.141, 0.932
7dBQoHgKCUXpoxGWZvqKDF, 0.667, 0.707, 0.9946643420042444, 0.0761, 0.0728, 0, 0.296, 0.594
7aFgCfBE5UOfUsOBOaijT0, 0.167, 0.114, 0.9805743134551034, 0.048, 0.909, 0.000555, 0.0832, 0.107
3sjHqdAuQoIEJUAG1SIjRy, 0.342, 0.218, 0.9937182013144474, 0.0303, 0.951, 0.000584, 0.151, 0.0964
3Q3VhCDPc9g7qUoVtzbumb, 0.414, 0.373, 0.9917395957299915, 0.028, 0.506, 0.0335, 0.128, 0.19
4BJZ7peGeJMaEDStS65Mol, 0.584, 0.521, 0.9917717960286305, 0.0518, 0.056, 0.00271, 0.108, 0.524
2mYDDUkBcgFNBqkWctyyuc, 0.638, 0.4, 0.9913134556075776, 0.0425, 0.733, 0.000133, 0.334, 0.495
6Eiy6r01tY4Tu0EvKbrAKQ, 0.484, 0.152, 0.9894095273114547, 0.0518, 0.946, 0.00273, 0.0938, 0.142
22Fvc0gkf7ZCNQEQ2Oxj6D, 0.702, 0.493, 0.9928679764078305, 0.267, 0.456, 1.18e-06, 0.262, 0.434
52zm3qweHMnmK3tb7dVHrm, 0.498, 0.811, 0.9929083980593134, 0.044, 0.0425, 0, 0.0959, 0.828
5cXVfj6h9ibAUm4vIN4nuX, 0.289, 0.443, 0.9928213887417146, 0.0484, 0.152, 0.00426, 0.648, 0.0661
25UCHfNEklg7Eqng7ErjFp, 0.891, 0.632, 0.9949609958193653, 0.334, 0.312, 0, 0.256, 0.753
11NwaUSqSYmZrFWo2qO2Ng, 0.74, 0.78, 0.9937716401079334, 0.209, 0.171, 0, 0.0794, 0.605
6pe1T2thmWds9hPq67Xv74, 0.766, 0.637, 0.9957166751682763, 0.209, 0.0305, 0.000222, 0.0836, 0.619
7dt6x5M1jzdTEt8oCbisTK, 0.68, 0.578, 0.9950185452892734, 0.04, 0.331, 0, 0.135, 0.341
5L2STOBiS00u7q4aLtRjKK, 0.431, 0.233, 0.9885524512774678, 0.0288, 0.832, 0.848, 0.099, 0.085
1g8bPavLHt7awyl7ugmxVr, 0.815, 0.594, 0.9932105327763305, 0.289, 0.697, 7e-06, 0.0836, 0.271
5UXusQhn77o9f11H4NKFbM, 0.603, 0.62, 0.9947006529793053, 0.0232, 0.303, 2.37e-06, 0.0997, 0.624
5G0nSEIT0fGUZY0caM9AnH, 0.387, 0.726, 0.9937325886819245, 0.412, 0.0998, 0, 0.653, 0.632
3WYhNeYGavDZqSsjjE1iDo, 0.707, 0.463, 0.9929166194121576, 0.323, 0.0496, 1.87e-05, 0.0864, 0.342
5dAyTPhOd3pL5O7LBoRRbS, 0.706, 0.404, 0.9919588318058314, 0.0367, 0.308, 0.00481, 0.0793, 0.416
3NWTRZ0A8xKlBP1qgNftql, 0.795, 0.409, 0.9920520071380636, 0.0859, 0.183, 0.00108, 0.112, 0.518
42ZrMq4BKsWDrrbMnMRYaK, 0.458, 0.571, 0.9943779648801784, 0.0949, 0.535, 0.000305, 0.0846, 0.586
5qEn8c0MBzyRKgQq91Vevi, 0.545, 0.968, 0.9965607340602602, 0.0853, 0.0387, 0.00325, 0.331, 0.527
3Xvu5uFWbyHd0qixrvIxxE, 0.709, 0.505, 0.9930844720327224, 0.212, 0.503, 0.000422, 0.179, 0.71
0SwjbQm2kxPScZSwgMiKEr, 0.32, 0.636, 0.9913141407203145, 0.0534, 0.711, 0.0805, 0.659, 0.365
4pcQRYah25tqwxbnXw8meT, 0.547, 0.0132, 0.9773398962237266, 0.0431, 0.912, 0.918, 0.0998, 0.243
09xpQPfKWdio1wx6v17dGa, 0.471, 0.71, 0.9945677411083274, 0.213, 0.0618, 1.7e-06, 0.338, 0.599
5q4fICuQraX0rP42UrTWop, 0.75, 0.63, 0.9943670030763864, 0.0257, 0.00289, 0.35, 0.0922, 0.828
1GoTvQP3JEeA8oh5I9b2xc, 0.738, 0.382, 0.9909112944309586, 0.0765, 0.0417, 0.0267, 0.116, 0.636
6eykhAkF0Ml7aBCJdiAYf7, 0.649, 0.468, 0.9914922700319345, 0.0447, 0.849, 0.00706, 0.106, 0.618
1VmNMzBiFt3FhSRopVfAac, 0.64, 0.481, 0.9930714548907195, 0.0558, 0.14, 4.31e-05, 0.071, 0.75
5IcMce4p9SbPwWeN4g4Oip, 0.472, 0.259, 0.9901179338815127, 0.0361, 0.905, 0.564, 0.109, 0.0727
1t5LQDG3QQaAZV28Jwugve, 0.44, 0.198, 0.986555347649113, 0.0765, 0.955, 0.0606, 0.094, 0.306
47y5boKoOnJoSpBpPEZvhz, 0.733, 0.613, 0.9946335119310793, 0.0562, 0.086, 0.00122, 0.0919, 0.577
3oyf4dalm17kzTE8LJDbgR, 0.326, 0.685, 0.9951747509933093, 0.179, 0.503, 0, 0.427, 0.409
046knfAIKyTtsNHm88Xgh7, 0.617, 0.749, 0.9945458175007433, 0.0591, 0.0124, 0.0431, 0.0626, 0.822
5gaUkg5JNk8c4mr2jnpX8H, 0.835, 0.765, 0.9936298217713744, 0.0681, 0.475, 0.0692, 0.12, 0.855
0MpYcFOQXnjkQF4hRKpetC, 0.577, 0.662, 0.9904467879952726, 0.042, 0.166, 0.806, 0.0908, 0.542
6RaXXQsblSEGxpej4EB0ji, 0.813, 0.748, 0.9942847895479465, 0.0739, 0.106, 0.189, 0.199, 0.77
6DWvs54WjxmZBzks6DVZdY, 0.679, 0.592, 0.9952124321938443, 0.12, 0.82, 0, 0.183, 0.618
4XPzNUDXrSRjpFbd8CcQVu, 0.622, 0.639, 0.9945170427657894, 0.143, 0.623, 0, 0.288, 0.653
7BjbTLilJQ2XiQnLkWB7ia, 0.507, 0.538, 0.9912709786178837, 0.162, 0.118, 5.52e-05, 0.64, 0.648
0JykQXWGNwVGjV2HleUPuo, 0.825, 0.198, 0.9902001474099525, 0.32, 0.51, 2.85e-05, 0.111, 0.226
4Rftf1KONxB9CnooQC8NPD, 0.583, 0.452, 0.9933324828435164, 0.0991, 0.0501, 0.000112, 0.135, 0.705
6tQX9qDeJ88Vhk7uZfFvNo, 0.538, 0.305, 0.9915559855164756, 0.0263, 0.663, 0.00033, 0.0824, 0.174
3RO8tQsiLI0cJFcWGTUZKk, 0.895, 0.109, 0.9895040728691606, 0.0996, 0.534, 0.549, 0.106, 0.546
4KdHmcUVArJeN7XPjp6Czx, 0.857, 0.16, 0.9901343765872006, 0.352, 0.292, 0.0561, 0.118, 0.591
1YbZab5h60Tr89DZp5Tdr2, 0.585, 0.19, 0.9892773005532137, 0.034, 0.616, 0.0009, 0.176, 0.372
3VDRXEOQDjBsQyzbFs1qGa, 0.528, 0.489, 0.9947136701213083, 0.195, 0.154, 0.102, 0.134, 0.53
3s2MyU2YCwNNwcSokt0jXD, 0.567, 0.747, 0.9948712460508184, 0.105, 0.31, 0, 0.04, 0.556
3JPFtBDSWygqLCZ07DVsNQ, 0.749, 0.421, 0.9934030494554275, 0.0365, 0.032, 0, 0.0939, 0.621
1sbEeUY8KsdvgiQi26JBFz, 0.803, 0.565, 0.9957673735108142, 0.235, 0.0558, 0, 0.141, 0.474
1qfDfZAvrkSAFrAR2FTQDv, 0.731, 0.312, 0.9887600404367788, 0.0878, 0.593, 1.69e-06, 0.111, 0.578
1E4tRmvGPkBc0ti1hFGOZV, 0.736, 0.526, 0.9937154608634995, 0.0334, 0.689, 0.394, 0.11, 0.581
5GjisoOfsN8qagrax01T4y, 0.875, 0.41, 0.9946855804990915, 0.0571, 0.0674, 0.0374, 0.106, 0.445
6iK85S7uJz01p6sEAtK2tk, 0.726, 0.421, 0.9918670266990736, 0.0694, 0.195, 0.234, 0.283, 0.646
3XiNC94b4Tq1xwv70sQJGN, 0.729, 0.603, 0.9943800202183893, 0.0666, 0.0948, 0, 0.113, 0.207
0SMxKocTYMTE8C4dktdlRX, 0.569, 0.11, 0.9867321067352589, 0.0436, 0.862, 0.0554, 0.121, 0.183
3xaugmCyXrVkrDTXbFkMW3, 0.552, 0.65, 0.9940628130211584, 0.128, 0.422, 0.000275, 0.372, 0.316
3ZqAtgdjVVq82hP09xzRUn, 0.783, 0.565, 0.9950021025835853, 0.0774, 0.00842, 1.55e-06, 0.104, 0.135
2gbMPBrBVj3CuNTLp2dHYs, 0.546, 0.64, 0.9951706403168873, 0.37, 0.0438, 0, 0.137, 0.63
4n9ifmVrDHbNdqWjlS3yLD, 0.554, 0.561, 0.9946910614009874, 0.0251, 0.151, 2.62e-05, 0.0552, 0.295
6lxZcOEIXYaRnxcn4neFq1, 0.694, 0.268, 0.9851816966114281, 0.0365, 0.424, 6.59e-06, 0.0594, 0.888
4CAFjRhubtiR8M3z4qbc2W, 0.56, 0.295, 0.9888258112595308, 0.242, 0.649, 3.41e-05, 0.112, 0.246
6eJofUVk9ivGwORLGB2IzL, 0.657, 0.713, 0.9943368581159584, 0.07, 0.32, 0.114, 0.1, 0.741
77RcD8dc0aOHhGWxPX943C, 0.516, 0.622, 0.9952460027179573, 0.0354, 0.518, 0.00158, 0.12, 0.0964
7JXZq0JgG2zTrSOAgY8VMC, 0.697, 0.235, 0.9930680293270344, 0.0534, 0.62, 0.000144, 0.107, 0.378
6LGwYMXXgURfaequXipzHx, 0.264, 0.663, 0.9933331679562535, 0.187, 0.59, 0.00443, 0.342, 0.249
4tj7IsJrn4MvesuhoY0JBy, 0.524, 0.258, 0.9888367730633227, 0.0287, 0.829, 0.00164, 0.328, 0.349
1lNqQ3ss5PVfu4HbvBhxCN, 0.742, 0.52, 0.9929083980593134, 0.0304, 0.303, 0.115, 0.152, 0.536
7jQ7Nw0uCyeZujCCdDSwzh, 0.64, 0.419, 0.9906105299394157, 0.0335, 0.911, 0.867, 0.209, 0.453
3VyjsVV24RmBIbWJAeUJNu, 0.651, 0.631, 0.9950781500973923, 0.0896, 0.519, 0.000579, 0.165, 0.35
3d7RS9PRTPMZvpQQefESoe, 0.518, 0.717, 0.9960119587579233, 0.286, 0.0665, 0.00688, 0.241, 0.925
5w5qlaujBlgCnKIvkhxGZv, 0.585, 0.291, 0.9916381990449157, 0.0735, 0.833, 0, 0.0537, 0.696
33k6iSq1SIVBOaXE898Jv1, 0.611, 0.322, 0.9896321889509798, 0.287, 0.802, 4.38e-05, 0.121, 0.857
6m0r7WzauxafqK0i2U7Avr, 0.551, 0.723, 0.9948822078546103, 0.029, 0.579, 0, 0.594, 0.733
2OFrAsP5Vrcb0DtsPNsm54, 0.501, 0.765, 0.9941559883533905, 0.0281, 0.00294, 0.49, 0.184, 0.46
68j5DYmCikBzcp60Sv6xWO, 0.485, 0.492, 0.9945677411083274, 0.331, 0.425, 0, 0.105, 0.876
3WmAJzYzH4ILuVzknTlHpV, 0.574, 0.214, 0.9900829931319257, 0.0353, 0.943, 0, 0.154, 0.554
0BsYZCe5vuUHdmlcsOWSep, 0.618, 0.266, 0.9944218120953464, 0.0309, 0.841, 0, 0.106, 0.0921
1uEBiGPoSXyrIb37qNXKEc, 0.478, 0.783, 0.9939621014488194, 0.0419, 0.000126, 0.582, 0.225, 0.746
6XYbMGvtl6tlPoGWaiH7EY, 0.843, 0.483, 0.9919464997765656, 0.095, 0.0848, 7.63e-06, 0.0741, 0.665
75Ft0iq6Pz4TjAa5tiJW4x, 0.309, 0.482, 0.9935202037334544, 0.0422, 0.77, 7.06e-06, 0.235, 0.349
7GnDGNjkRDiB0NQ2yCf3w2, 0.487, 0.868, 0.9960181247725564, 0.0803, 0.00472, 8.93e-06, 0.239, 0.263
68xNqASHsgCcddKHrgGobM, 0.565, 0.521, 0.9881550858900078, 0.037, 0.729, 0.762, 0.674, 0.831
5mlv9Y2cPCjZzppbkWYsKR, 0.205, 0.355, 0.9919725340605715, 0.0306, 0.712, 0.00635, 0.406, 0.362
1hjMPRvAD6WaXQrvUT2DV5, 0.455, 0.499, 0.9899007531438837, 0.0299, 0.000932, 0.0169, 0.152, 0.195
1U0lhmmaGvuWPNqyJiVu2z, 0.503, 0.419, 0.9936188599675825, 0.0376, 0.597, 0.000198, 0.127, 0.27
6qXTxRNJUoPFQCZEk5IRT5, 0.399, 0.767, 0.9955049753325432, 0.0393, 0.48, 0.793, 0.115, 0.644
7Jpbi0eEG3WGUhScLt5BgA, 0.514, 0.278, 0.9915539301782645, 0.0517, 0.64, 0.00268, 0.108, 0.185
1Uj2yJKcIdNHcQu4DMr6cX, 0.819, 0.631, 0.9912593317013547, 0.112, 0.00939, 0.00217, 0.0261, 0.776
35ZobdJK28ivwmMgyubZak, 0.592, 0.0603, 0.9877899208011869, 0.0308, 0.908, 0, 0.0918, 0.333
76tGvMdmFKuiMew33ZNNA9, 0.406, 0.647, 0.9918334561749605, 0.0413, 0.0427, 0.193, 0.1, 0.344
74xqrPyynUpXqR2cNQmBCd, 0.544, 0.486, 0.9901679471113136, 0.0442, 0.906, 0.00428, 0.107, 0.552
5fSZXFOZfPVW9gvnnG4ZVW, 0.699, 0.408, 0.9935715871887294, 0.352, 0.0145, 0.00155, 0.123, 0.139
2pgDBO0ZAgvye7joSmdDm8, 0.883, 0.492, 0.9935284250862986, 0.0725, 0.447, 0.0019, 0.128, 0.296
07L1pzoVerhRSSaDGZHrKy, 0.662, 0.344, 0.9894513191884117, 0.0487, 0.369, 0.000109, 0.0589, 0.436
